,reference
18625,43.57622516155243
18626,72.34870833158493
18627,48.10501205921173
18628,9.512477934360504
18629,70.96390444040298
18630,21.615551114082336
18631,37.576738119125366
18632,28.47776687145233
18633,36.38452422618866
18634,36.84151792526245
18635,10.39391577243805
18636,39.549682676792145
18637,72.66742980480194
18638,67.25084972381592
18639,44.407690584659576
18640,33.58129566907883
18641,54.120783269405365
18642,39.84295308589935
18643,16.91437292098999
18644,46.46111124753952
18645,64.75105440616608
18646,21.56721043586731
18647,49.46641784906387
18648,64.40798652172089
18649,74.86579632759094
18650,34.11301565170288
18651,43.03251475095749
18652,35.65395128726959
18653,48.3834485411644
18654,20.050253450870514
18655,51.097926914691925
18656,25.85175311565399
18657,46.897613286972046
18658,-5.126982927322388
18659,36.12413054704666
18660,51.122413992881775
18661,46.23223727941513
18662,48.49509680271149
18663,38.592977643013
18664,61.9776908159256
18665,24.299115300178528
18666,11.85969752073288
18667,52.68265616893768
18668,64.22777289152145
18669,47.35075926780701
18670,56.41549217700958
18671,51.06435590982437
18672,70.32200211286545
18673,61.80936670303345
18674,77.06423538923264
18675,78.12772846221924
18676,40.802086651325226
18677,50.94698065519333
18678,41.97106683254242
18679,66.80891931056976
18680,14.25027585029602
18681,34.95937502384186
18682,33.023245215415955
18683,40.39687466621399
18684,25.768787503242493
18685,1.7754374146461487
18686,75.9444769024849
18687,44.87245148420334
18688,39.44023549556732
18689,60.064479529857635
18690,76.96064418554306
18691,18.026061832904816
18692,29.14354908466339
18693,26.8809432387352
18694,81.12808012962341
18695,45.32854425907135
18696,46.88569003343582
18697,19.166010320186615
18698,79.44247621297836
18699,49.42996555566788
18700,33.35739994049072
18701,45.09174048900604
18702,51.045268297195435
18703,54.75514978170395
18704,21.843045234680176
18705,66.0587710738182
18706,34.772898614406586
18707,68.64654988050461
18708,48.992967903614044
18709,58.27525049448013
18710,39.849212408065796
18711,48.841595113277435
18712,75.30029737949371
18713,28.783299148082733
18714,40.39902561903
18715,44.81322395801544
18716,3.067079246044159
18717,32.62901324033737
18718,55.922829151153564
18719,78.30946445465088
18720,81.86868381500244
18721,69.50815522670746
18722,40.411813735961914
18723,49.228048503398895
18724,36.94252759218216
18725,47.51412069797516
18726,41.42292362451553
18727,59.9541654586792
18728,56.75805175304413
18729,34.402058601379395
18730,56.495441257953644
18731,86.55101466178894
18732,62.80130809545517
18733,37.95114713907242
18734,42.14909076690674
18735,47.162500977516174
18736,60.266768753528595
18737,35.81179744005203
18738,56.847412407398224
18739,45.87079834938049
18740,76.75357830524445
18741,64.01240259408951
18742,73.52628552913666
18743,53.436928391456604
18744,64.35717409849167
18745,50.73583447933197
18746,38.464615762233734
18747,33.25369691848755
18748,12.60785436630249
18749,10.909672200679779
18750,74.58442044258118
18751,41.23825055360794
18752,46.75858962535858
18753,4.1963642835617065
18754,40.86153680086136
18755,57.96384596824646
18756,43.307480454444885
18757,38.035541355609894
18758,42.9928275346756
18759,51.76344746351242
18760,21.465717673301697
18761,14.379289984703064
18762,49.80519872903824
18763,17.460635721683502
18764,35.5426344871521
18765,64.88612896203995
18766,71.26917368173599
18767,81.49848020076752
18768,34.66388916969299
18769,61.12173670530319
18770,46.43314230442047
18771,65.3281922340393
18772,59.5671204328537
18773,13.510925471782684
18774,76.0289859175682
18775,49.675847947597504
18776,38.63606733083725
18777,64.30942016839981
18778,30.659102737903595
18779,36.32239931821823
18780,75.06560182571411
18781,30.205654621124268
18782,18.789002418518066
18783,34.537069857120514
18784,57.20875293016434
18785,69.96113502979279
18786,50.57703357934952
18787,23.190305352211
18788,15.451441407203674
18789,54.87426400184631
18790,54.4351401925087
18791,43.25649046897888
18792,81.52823173999786
18793,71.1999146938324
18794,63.29486298561096
18795,14.329949080944061
18796,50.17414331436157
18797,47.1676459312439
18798,76.30011540651321
18799,51.86679208278656
18800,71.21223896741867
18801,36.077569365501404
18802,52.28969848155975
18803,78.38151198625565
18804,34.58922654390335
18805,55.398302257061005
18806,84.32747054100037
18807,53.728783905506134
18808,58.015991270542145
18809,31.454696476459503
18810,41.746182560920715
18811,36.35288780927658
18812,62.85345500707626
18813,26.426369845867157
18814,80.6381117105484
18815,65.93598455190659
18816,42.218315958976746
18817,83.3991306424141
18818,64.51759392023087
18819,33.966678619384766
18820,47.07321882247925
18821,23.63541442155838
18822,34.9824024438858
18823,40.81613403558731
18824,28.919186532497406
18825,69.22640585899353
18826,32.27155202627182
18827,76.20329374074936
18828,43.01875162124634
18829,17.160779237747192
18830,39.600095331668854
18831,82.97041362524033
18832,21.078485429286957
18833,23.878566205501556
18834,48.523337841033936
18835,13.32477867603302
18836,33.967110216617584
18837,76.8016585111618
18838,64.0744269490242
18839,84.38157331943512
18840,60.83821529150009
18841,35.29832315444946
18842,39.4373437166214
18843,61.3709477186203
18844,9.290194749832153
18845,46.9509134888649
18846,57.21322226524353
18847,65.80613666772842
18848,32.96805137395859
18849,47.148397624492645
18850,59.73413848876953
18851,66.63063269853592
18852,71.7909739613533
18853,70.96673780679703
18854,57.3833726644516
18855,12.177900910377502
18856,51.59010714292526
18857,32.828287839889526
18858,51.72986024618149
18859,68.13434886932373
18860,37.025325894355774
18861,48.64934849739075
18862,49.13561350107193
18863,46.573742151260376
18864,35.63480615615845
18865,28.55183035135269
18866,78.79579943418503
18867,54.190927624702454
18868,30.466876685619354
18869,39.28601801395416
18870,59.21288287639618
18871,45.63642454147339
18872,67.75743079185486
18873,57.726480305194855
18874,81.48995810747147
18875,42.59633219242096
18876,30.35067719221115
18877,63.171164095401764
18878,34.65066593885422
18879,54.95374512672424
18880,61.06600385904312
18881,65.09587478637695
18882,51.8169030547142
18883,58.32556611299515
18884,74.39615070819855
18885,19.36415421962738
18886,77.53582829236984
18887,21.560321986675262
18888,21.721221804618835
18889,8.985263168811798
18890,93.24884617328644
18891,21.891699075698853
18892,44.47676867246628
18893,45.64133310317993
18894,21.29170060157776
18895,59.673083424568176
18896,48.14951914548874
18897,72.01687180995941
18898,47.50197792053223
18899,72.10166311264038
18900,63.853932082653046
18901,68.08674281835556
18902,18.176110684871674
18903,73.71908122301102
18904,24.67357313632965
18905,10.686206936836243
18906,65.36739665269852
18907,13.00072169303894
18908,68.14930027723312
18909,57.640005350112915
18910,14.283772647380829
18911,50.33107531070709
18912,89.93944984674454
18913,72.14047837257385
18914,38.106880605220795
18915,51.14488422870636
18916,61.36724704504013
18917,55.42278212308884
18918,3.361136317253113
18919,47.44089961051941
18920,15.349187314510345
18921,69.60297095775604
18922,46.125269412994385
18923,83.21817636489868
18924,79.10222679376602
18925,41.063709020614624
18926,40.970034658908844
18927,24.0500106215477
18928,38.391516387462616
18929,75.04798775911331
18930,13.589563548564911
18931,20.642629265785217
18932,83.61808729171753
18933,26.480767965316772
18934,31.526503026485443
18935,57.72026860713959
18936,45.89119005203247
18937,23.320096254348755
18938,61.051031947135925
18939,81.40272182226181
18940,42.756354093551636
18941,23.75955504179001
18942,55.05879056453705
18943,70.86567676067352
18944,16.63620400428772
18945,36.237464904785156
18946,90.56212484836578
18947,37.04391968250275
18948,38.212705075740814
18949,65.28563517332077
18950,36.13140553236008
18951,23.751814365386963
18952,83.07951015233994
18953,29.331884562969208
18954,32.71863263845444
18955,61.521189749240875
18956,40.19876289367676
18957,39.9969025850296
18958,56.11583197116852
18959,46.04095160961151
18960,65.43965184688568
18961,14.334048390388489
18962,39.74889361858368
18963,57.21201330423355
18964,46.80601525306702
18965,55.110353231430054
18966,29.393215656280518
18967,53.75181329250336
18968,28.133054435253143
18969,45.19082188606262
18970,30.595373511314392
18971,48.87033301591873
18972,22.49048674106598
18973,76.54947084188461
18974,30.33295387029648
18975,24.409754395484924
18976,58.41527038812637
18977,54.641397356987
18978,15.273840546607971
18979,41.5135715007782
18980,69.39807468652725
18981,86.87976557016373
18982,59.59507220983505
18983,71.42540639638901
18984,20.63090854883194
18985,9.249494850635529
18986,28.651240706443787
18987,13.630671918392181
18988,54.78806519508362
18989,20.457540035247803
18990,47.24866300821304
18991,74.90042382478714
18992,44.226988554000854
18993,69.50671696662903
18994,37.2861310839653
18995,55.58906441926956
18996,37.17258220911026
18997,49.5043363571167
18998,26.418711006641388
18999,34.79249304533005
19000,27.54301017522812
19001,57.2171887755394
19002,56.957869470119476
19003,65.54815715551376
19004,49.51906603574753
19005,48.05769693851471
19006,59.66170805692673
19007,48.26648396253586
19008,27.68007093667984
19009,44.7948237657547
19010,57.88942164182663
19011,49.4831365942955
19012,52.40148091316223
19013,54.60172611474991
19014,40.419126749038696
19015,5.189402401447296
19016,34.095591485500336
19017,52.211140513420105
19018,60.397476732730865
19019,32.94245380163193
19020,87.8295025229454
19021,70.33102375268936
19022,30.67240673303604
19023,83.70881581306458
19024,91.43108451366425
19025,43.91983377933502
19026,59.109464168548584
19027,51.96730977296829
19028,56.14424353837967
19029,49.70459419488907
19030,80.12140768766403
19031,40.53440982103348
19032,5.486916720867157
19033,47.31873178482056
19034,13.747780919075012
19035,80.82354271411896
19036,17.137367725372314
19037,63.02120238542557
19038,20.622004806995392
19039,63.38817000389099
19040,55.33343756198883
19041,44.82208424806595
19042,12.946121513843536
19043,34.655714333057404
19044,38.46171122789383
19045,33.155809342861176
19046,30.43741285800934
19047,29.01363581418991
19048,51.69406121969223
19049,61.108968794345856
19050,18.10890293121338
19051,44.572663486003876
19052,47.13599932193756
19053,42.501666486263275
19054,21.41928392648697
19055,17.687532782554626
19056,85.3134977221489
19057,42.48035788536072
19058,41.6889631152153
19059,58.725321531295776
19060,32.11094403266907
19061,33.366887271404266
19062,78.59636008739471
19063,48.16429626941681
19064,42.975883066654205
19065,80.17634677886963
19066,47.35172486305237
19067,59.34065622091293
19068,34.56186246871948
19069,38.37430512905121
19070,65.6332505941391
19071,62.78625440597534
19072,78.35565960407257
19073,36.834890604019165
19074,38.63374763727188
19075,41.50716882944107
19076,84.66530257463455
19077,26.439987063407898
19078,38.515283942222595
19079,17.61102396249771
19080,54.64278769493103
19081,47.89894211292267
19082,40.19881534576416
19083,60.92063510417938
19084,77.99417209625244
19085,66.38084882497787
19086,67.04025542736053
19087,52.01882594823837
19088,16.252641141414642
19089,65.10373264551163
19090,32.526081919670105
19091,67.49931639432907
19092,45.85645681619644
19093,34.18172311782837
19094,26.639243245124817
19095,10.093995928764343
19096,35.46309292316437
19097,64.91540557146072
19098,58.347963869571686
19099,26.364187240600586
19100,35.72328871488571
19101,9.886849880218506
19102,56.05978047847748
19103,10.116733968257904
19104,45.776577055454254
19105,46.85007601976395
19106,22.924816489219666
19107,60.156531512737274
19108,46.399090349674225
19109,35.53454369306564
19110,19.17067813873291
19111,8.058917582035065
19112,21.47511750459671
19113,42.59623658657074
19114,79.16276520490646
19115,60.38158297538757
19116,26.085713386535645
19117,38.33172279596329
19118,16.083492875099182
19119,76.52653807401657
19120,35.08538240194321
19121,27.88057827949524
19122,42.31542718410492
19123,19.459426999092102
19124,6.1622835993766785
19125,36.25468647480011
19126,52.86603808403015
19127,76.35835599899292
19128,21.466127574443817
19129,42.84287804365158
19130,68.46477377414703
19131,21.536394000053406
19132,73.49904584884644
19133,57.113802552223206
19134,51.1065012216568
19135,56.718444883823395
19136,77.38426458835602
19137,38.1419215798378
19138,51.44319540262222
19139,72.3106420636177
19140,34.08906638622284
19141,44.481559336185455
19142,48.7591598033905
19143,33.78335738182068
19144,10.5959712266922
19145,23.751602172851562
19146,45.39016491174698
19147,48.286430299282074
19148,75.28890597820282
19149,8.418419420719147
19150,39.41033178567886
19151,61.97076392173767
19152,38.24535256624222
19153,23.449319541454315
19154,72.48421937227249
19155,28.588269531726837
19156,42.14679718017578
19157,42.209969878196716
19158,11.704450786113739
19159,57.53880155086517
19160,61.67212027311325
19161,52.93864619731903
19162,31.055481016635895
19163,49.66547518968582
19164,72.35264563560486
19165,73.24376440048218
19166,81.2004001736641
19167,64.14763295650482
19168,78.32866042852402
19169,52.48258054256439
19170,16.279637396335602
19171,51.39791941642761
19172,51.818138003349304
19173,46.47116720676422
19174,42.249839067459106
19175,39.34492236375809
19176,39.0320890545845
19177,29.298335671424866
19178,76.71082878112793
19179,43.39943450689316
19180,38.577217519283295
19181,5.102369070053101
19182,38.51212751865387
19183,25.517933666706085
19184,25.09828120470047
19185,11.967131078243256
19186,4.81421422958374
19187,51.95705687999725
19188,65.12587398290634
19189,30.726267099380493
19190,13.31071275472641
19191,80.27424395084381
19192,39.86754614114761
19193,48.7423477768898
19194,6.926714062690735
19195,79.86910676956177
19196,42.66633039712906
19197,83.15330082178116
19198,69.2779353260994
19199,61.68196785449982
19200,31.510364770889282
19201,24.748449504375458
19202,61.551921248435974
19203,43.78080868721008
19204,37.86727559566498
19205,78.08065813779831
19206,57.24384379386902
19207,82.04406160116196
19208,26.71869957447052
19209,53.023025155067444
19210,32.20962184667587
19211,59.73579466342926
19212,50.420095562934875
19213,49.425152003765106
19214,37.28433978557587
19215,76.42276185750961
19216,23.35052865743637
19217,60.04927575588226
19218,66.99916356801987
19219,40.639155864715576
19220,28.246915221214294
19221,69.285489320755
19222,67.8437003493309
19223,76.52669006586075
19224,53.46002674102783
19225,36.50653398036957
19226,49.02526307106018
19227,40.305495262145996
19228,38.954722464084625
19229,57.187276780605316
19230,22.142643570899963
19231,65.86256641149521
19232,57.43394547700882
19233,48.63964110612869
19234,42.21401071548462
19235,43.04966586828232
19236,38.567137718200684
19237,19.481906414031982
19238,39.73138117790222
19239,56.29398423433304
19240,50.120473861694336
19241,54.732831597328186
19242,26.852955281734467
19243,39.95625573396683
19244,17.44698739051819
19245,63.544228315353394
19246,44.064154267311096
19247,56.30995029211044
19248,54.63284546136856
19249,14.877041399478912
19250,36.397808372974396
19251,52.92684918642044
19252,14.430563807487488
19253,18.572997391223907
19254,2.814256012439728
19255,72.37511521577835
19256,46.224999129772186
19257,3.808953642845154
19258,67.79213058948517
19259,75.68781989812851
19260,44.93833792209625
19261,46.581348299980164
19262,59.51050865650177
19263,74.32910430431366
19264,25.7652028799057
19265,49.66174429655075
19266,48.72627133131027
19267,76.7388790845871
19268,39.200906455516815
19269,57.46514558792114
19270,35.22490108013153
19271,46.27629142999649
19272,81.78454905748367
19273,87.74711346626282
19274,38.13516175746918
19275,52.43701457977295
19276,37.53302848339081
19277,61.47106993198395
19278,40.40312224626541
19279,88.00454074144363
19280,15.145507514476776
19281,40.303098261356354
19282,59.82421785593033
19283,46.54782968759537
19284,43.23751360177994
19285,73.13419795036316
19286,42.02051758766174
19287,34.80311560630798
19288,84.48142063617706
19289,63.75068300962448
19290,55.72581374645233
19291,4.460142433643341
19292,79.61122643947601
19293,55.75087904930115
19294,69.25553476810455
19295,40.01609426736832
19296,76.6630449295044
19297,35.469045639038086
19298,86.60452598333359
19299,59.902460873126984
19300,46.56745481491089
19301,54.98803585767746
19302,70.49923652410507
19303,55.3810601234436
19304,26.905649483203888
19305,65.83520728349686
19306,18.027790367603302
19307,63.25355291366577
19308,37.4898419380188
19309,91.0434998869896
19310,46.22319930791855
19311,40.55313718318939
19312,79.40234726667404
19313,69.05892950296402
19314,84.43093073368073
19315,76.15679204463959
19316,21.496526658535004
19317,48.08532917499542
19318,56.39061880111694
19319,39.47212415933609
19320,74.40989553928375
19321,31.05136328935623
19322,22.161831974983215
19323,20.40901744365692
19324,56.876648247241974
19325,65.85798591375351
19326,40.150943875312805
19327,69.9384235739708
19328,24.318660140037537
19329,50.9903838634491
19330,44.17582714557648
19331,1.5064167976379395
19332,36.82433670759201
19333,28.12884747982025
19334,15.581337690353394
19335,47.80409938097
19336,13.818997085094452
19337,42.33266854286194
19338,52.41961407661438
19339,9.949619770050049
19340,25.240717351436615
19341,32.778926968574524
19342,52.538839399814606
19343,18.78028279542923
19344,24.150468349456787
19345,67.31172370910645
19346,34.29476052522659
19347,85.37523287534714
19348,70.868059694767
19349,82.29185730218887
19350,47.7472237944603
19351,45.864618599414825
19352,48.99949109554291
19353,48.08191740512848
19354,65.03140830993652
19355,74.96994280815125
19356,46.65052545070648
19357,47.85116970539093
19358,84.70949125289917
19359,52.39019614458084
19360,70.63875329494476
19361,2.781427323818207
19362,42.4723836183548
19363,69.78129249811172
19364,42.05510365962982
19365,39.550785779953
19366,55.16883593797684
19367,43.81254190206528
19368,11.878364324569702
19369,46.435123562812805
19370,50.52043354511261
19371,57.432115495204926
19372,25.707922756671906
19373,70.52126848697662
19374,19.805080354213715
19375,28.979758620262146
19376,83.07410365343094
19377,76.55633544921875
19378,14.952264308929443
19379,45.60192662477493
19380,67.00873494148254
19381,72.05120664834976
19382,53.10161882638931
19383,30.790534138679504
19384,50.820988059043884
19385,20.327466428279877
19386,83.57933974266052
19387,64.62163078784943
19388,50.43716222047806
19389,58.908237278461456
19390,54.94493371248245
19391,20.29631221294403
19392,47.791402101516724
19393,84.4671288728714
19394,46.96016001701355
19395,19.008174777030945
19396,13.104662835597992
19397,34.89452821016312
19398,56.81604427099228
19399,42.043480932712555
19400,81.00407707691193
19401,43.27499771118164
19402,28.31128853559494
19403,31.941416680812836
19404,68.88680225610733
19405,21.83895117044449
19406,21.0590540766716
19407,54.50901383161545
19408,82.24891346693039
19409,39.11780887842178
19410,39.59322929382324
19411,31.749794363975525
19412,35.52662527561188
19413,57.67082059383392
19414,1.931674301624298
19415,46.743098855018616
19416,50.54013013839722
19417,76.41650402545929
19418,51.21618914604187
19419,24.899938464164734
19420,40.279956102371216
19421,48.94940412044525
19422,37.68371653556824
19423,39.81040424108505
19424,46.03635138273239
19425,35.43555396795273
19426,53.90492904186249
19427,15.59623122215271
19428,45.163864970207214
19429,40.71028685569763
19430,38.05255687236786
19431,27.376094460487366
19432,74.55987000465393
19433,75.74275892972946
19434,49.48918467760086
19435,53.437694907188416
19436,80.42311549186707
19437,12.113253891468048
19438,77.60987609624863
19439,28.472654342651367
19440,61.51936560869217
19441,79.0724583864212
19442,59.936572432518005
19443,22.833074986934662
19444,82.2845408320427
19445,37.43743151426315
19446,78.79663753509521
19447,47.53344476222992
19448,27.220298171043396
19449,65.11223328113556
19450,46.71474879980087
19451,75.00822275876999
19452,5.341833412647247
19453,71.59091717004776
19454,40.97706216573715
19455,89.99830412864685
19456,77.55237138271332
19457,23.948627948760986
19458,13.555485785007477
19459,5.425085604190826
19460,48.39088124036789
19461,55.096539199352264
19462,43.28893584012985
19463,26.73437613248825
19464,12.31730306148529
19465,62.42668688297272
19466,79.97694730758667
19467,19.516728699207306
19468,60.34480595588684
19469,44.506499111652374
19470,16.557638704776764
19471,40.53128892183304
19472,9.153453409671783
19473,32.215351939201355
19474,34.28918778896332
19475,71.78993409872055
19476,65.86640077829361
19477,35.515141785144806
19478,55.60251873731613
19479,71.86429065465927
19480,56.712147414684296
19481,42.069388687610626
19482,34.054418861866
19483,35.35795783996582
19484,40.81923449039459
19485,65.97404581308365
19486,8.616242289543152
19487,80.55303764343262
19488,76.97876662015915
19489,48.8240567445755
19490,17.186361968517303
19491,43.659319043159485
19492,54.220827519893646
19493,66.476083278656
19494,37.56543010473251
19495,52.26140886545181
19496,38.10029846429825
19497,46.8617382645607
19498,42.586811661720276
19499,58.50663214921951
19500,44.203696608543396
19501,28.588439643383026
19502,26.867164731025696
19503,29.134649634361267
19504,61.322282552719116
19505,29.33253115415573
19506,34.86129409074783
19507,76.92366522550583
19508,27.598338842391968
19509,59.103326201438904
19510,49.415756046772
19511,51.934371054172516
19512,55.33195322751999
19513,52.316768407821655
19514,52.04718774557114
19515,69.61217278242111
19516,52.11338573694229
19517,56.018811881542206
19518,6.514934182167053
19519,44.90668076276779
19520,83.61997956037521
19521,11.718339025974274
19522,44.772009909152985
19523,31.951428413391113
19524,81.80839735269547
19525,39.43219196796417
19526,42.653410851955414
19527,84.93475669622421
19528,70.23104459047318
19529,50.90057969093323
19530,55.168368220329285
19531,49.38557994365692
19532,78.61972999572754
19533,45.53257620334625
19534,57.28590989112854
19535,50.50260007381439
19536,63.2094703912735
19537,49.613343715667725
19538,44.73003351688385
19539,52.39493954181671
19540,42.64254313707352
19541,86.62115502357483
19542,13.587403774261475
19543,50.93954610824585
19544,37.325525760650635
19545,51.541278183460236
19546,53.54730051755905
19547,81.87130254507065
19548,62.25900745391846
19549,40.11113101243973
19550,78.00765550136566
19551,41.541114032268524
19552,27.346237778663635
19553,28.618698179721832
19554,60.867533564567566
19555,67.5886082649231
19556,69.64389634132385
19557,47.884593427181244
19558,50.722820520401
19559,17.046972155570984
19560,59.072842836380005
19561,27.420643270015717
19562,21.54485583305359
19563,16.99476385116577
19564,29.243975281715393
19565,38.09088879823685
19566,14.962827622890472
19567,64.57881361246109
19568,74.05998384952545
19569,47.04925483465195
19570,85.79899913072586
19571,30.15115350484848
19572,59.57564568519592
19573,52.764632403850555
19574,50.294687271118164
19575,82.47861135005951
19576,56.751721024513245
19577,43.351480185985565
19578,61.013515293598175
19579,15.944237530231476
19580,59.55985176563263
19581,16.4131121635437
19582,57.00660127401352
19583,74.91942548751831
19584,43.24312770366669
19585,81.04648905992508
19586,28.744821190834045
19587,49.99651062488556
19588,28.59399390220642
19589,27.106012403964996
19590,10.179764032363892
19591,25.32117050886154
19592,44.31644135713577
19593,18.58962792158127
19594,38.664775371551514
19595,9.884605646133423
19596,36.113872945308685
19597,35.59157806634903
19598,36.559152364730835
19599,29.383174300193787
19600,27.728626132011414
19601,13.133523941040039
19602,33.972405672073364
19603,63.035360395908356
19604,42.49521219730377
19605,47.939494609832764
19606,31.34160804748535
19607,79.67365097999573
19608,36.52767729759216
19609,15.685185015201569
19610,35.13899743556976
19611,21.593081414699554
19612,38.62466460466385
19613,84.28954881429672
19614,37.064187943935394
19615,18.30109679698944
19616,27.729428708553314
19617,64.79110085964203
19618,44.236964762210846
19619,21.060264110565186
19620,88.00600302219391
19621,54.54611939191818
19622,76.19777834415436
19623,69.99175268411636
19624,48.418405294418335
19625,31.091203570365906
19626,36.83520990610123
19627,43.34491491317749
19628,59.412005841732025
19629,29.79137009382248
19630,49.86626136302948
19631,31.678693175315857
19632,42.86487340927124
19633,69.00830578804016
19634,42.21594488620758
19635,74.11384326219559
19636,82.75711876153946
19637,34.66032761335373
19638,71.26641243696213
19639,36.37557977437973
19640,21.21916538476944
19641,25.974889278411865
19642,64.52120566368103
19643,52.084434270858765
19644,24.969469010829926
19645,58.180645525455475
19646,24.578819513320923
19647,28.58701890707016
19648,49.91074466705322
19649,51.070966601371765
19650,32.42537331581116
19651,45.406122267246246
19652,68.09993374347687
19653,44.945473074913025
19654,44.26588249206543
19655,47.88318908214569
19656,20.25682044029236
19657,46.64648735523224
19658,40.049704909324646
19659,22.758590698242188
19660,70.69467759132385
19661,6.830315709114075
19662,37.894007086753845
19663,52.71264785528183
19664,67.63179206848145
19665,60.9024338722229
19666,44.93372976779938
19667,40.59161967039108
19668,54.066492438316345
19669,6.113146007061005
19670,9.027448058128357
19671,37.2254301905632
19672,35.471015214920044
19673,79.33881324529648
19674,35.677892327308655
19675,44.7775052189827
19676,58.98259675502777
19677,17.032958388328552
19678,10.416154146194458
19679,40.122877180576324
19680,45.43170017004013
19681,42.283772349357605
19682,29.11618745326996
19683,62.645430743694305
19684,41.631858468055725
19685,13.344136357307434
19686,6.6662986278533936
19687,9.622121930122375
19688,56.97566890716553
19689,17.9525648355484
19690,87.47558015584946
19691,52.51511722803116
19692,33.958077907562256
19693,38.5648929476738
19694,80.29595100879669
19695,20.964598774909973
19696,31.677622854709625
19697,47.71221441030502
19698,71.86745780706406
19699,46.93443840742111
19700,82.92748230695724
19701,73.16851246356964
19702,69.08253890275955
19703,40.482275664806366
19704,58.045905351638794
19705,86.90263324975967
19706,35.71932238340378
19707,32.83294051885605
19708,56.61997276544571
19709,33.70280301570892
19710,52.95347619056702
19711,41.79668593406677
19712,26.979205071926117
19713,55.8809729218483
19714,41.15787220001221
19715,73.43018782138824
19716,33.27755331993103
19717,34.844417333602905
19718,38.26819831132889
19719,60.70646345615387
19720,46.666452169418335
19721,81.23386585712433
19722,53.369173526763916
19723,75.60197347402573
19724,42.89923548698425
19725,49.916457533836365
19726,36.19884419441223
19727,62.40847158432007
19728,12.501384139060974
19729,79.1522605419159
19730,33.09143602848053
19731,73.60343551635742
19732,73.24577581882477
19733,22.44455462694168
19734,72.59404557943344
19735,32.945478439331055
19736,52.23871421813965
19737,24.51337158679962
19738,36.32466298341751
19739,54.94369834661484
19740,41.735910058021545
19741,43.29225277900696
19742,61.186565697193146
19743,41.237359285354614
19744,30.12055003643036
19745,39.01405066251755
19746,60.08905345201492
19747,41.29371935129166
19748,59.76734507083893
19749,29.69182598590851
19750,24.461360275745392
19751,79.48990434408188
19752,76.23595380783081
19753,85.19344770908356
19754,43.64331078529358
19755,49.635316371917725
19756,76.4633082151413
19757,59.28629946708679
19758,50.42449593544006
19759,78.71625727415085
19760,71.33470910787582
19761,73.00376218557358
19762,17.928965091705322
19763,39.36912256479263
19764,28.927851736545563
19765,40.900572419166565
19766,25.071691691875458
19767,75.20560348033905
19768,78.40504598617554
19769,41.74329197406769
19770,79.38140976428986
19771,56.91857147216797
19772,36.38935571908951
19773,63.26772195100784
19774,51.071799993515015
19775,46.133350908756256
19776,18.951700806617737
19777,38.1674120426178
19778,35.273805022239685
19779,68.23606306314468
19780,76.32589173316956
19781,57.88877612352371
19782,30.19533771276474
19783,46.856781005859375
19784,14.36568284034729
19785,37.39781826734543
19786,51.83519732952118
19787,47.60891127586365
19788,62.17696785926819
19789,52.880353689193726
19790,38.3343608379364
19791,54.904988527297974
19792,41.13067311048508
19793,55.504521906375885
19794,60.812566339969635
19795,27.246366024017334
19796,58.83187657594681
19797,33.71938943862915
19798,46.307425022125244
19799,47.25917762517929
19800,62.958249151706696
19801,35.06936436891556
19802,59.56252473592758
19803,28.367098093032837
19804,5.195974588394165
19805,74.77474057674408
19806,34.791915118694305
19807,32.06630200147629
19808,39.32249987125397
19809,44.84472370147705
19810,71.98587054014206
19811,36.90757417678833
19812,44.44206804037094
19813,43.70753884315491
19814,57.373154401779175
19815,69.51561456918716
19816,73.31141096353531
19817,69.19021451473236
19818,84.03097176551819
19819,31.007379114627838
19820,35.2156485915184
19821,35.70271694660187
19822,45.92449635267258
19823,89.78178733587265
19824,59.45532912015915
19825,18.639967799186707
19826,28.44645720720291
19827,72.59848016500473
19828,75.38721913099289
19829,66.14720010757446
19830,53.23205417394638
19831,21.027287483215332
19832,46.820732057094574
19833,57.37622368335724
19834,79.36703073978424
19835,10.716532289981842
19836,48.481318295001984
19837,49.83007448911667
19838,26.467204213142395
19839,43.472511291503906
19840,83.50211000442505
19841,17.02527207136154
19842,30.31918466091156
19843,44.93471050262451
19844,10.734101355075836
19845,56.886149644851685
19846,55.587072253227234
19847,77.565642952919
19848,30.75091141462326
19849,59.25715106725693
19850,14.733938992023468
19851,35.75487411022186
19852,83.95896250009537
19853,42.34441012144089
19854,50.364709317684174
19855,44.63233506679535
19856,31.14782279729843
19857,57.15975368022919
19858,38.13909935951233
19859,66.38047236204147
19860,20.64226323366165
19861,70.42405480146408
19862,72.81740915775299
19863,47.91180193424225
19864,75.02737611532211
19865,47.362342059612274
19866,39.95111787319183
19867,33.1689059138298
19868,86.9009917974472
19869,34.470877945423126
19870,36.44785326719284
19871,55.63471108675003
19872,43.22914636135101
19873,54.31269973516464
19874,26.407685577869415
19875,53.363879680633545
19876,19.23572051525116
19877,82.01089310646057
19878,53.406809985637665
19879,54.94698911905289
19880,27.091695308685303
19881,28.024486124515533
19882,76.5113382935524
19883,36.69849729537964
19884,20.341131627559662
19885,23.290549099445343
19886,56.50437796115875
19887,47.37471264600754
19888,73.55700731277466
19889,81.68727445602417
19890,62.79128861427307
19891,9.873161852359772
19892,85.78240686655045
19893,55.731098651885986
19894,32.06410366296768
19895,52.48767590522766
19896,50.7608722448349
19897,41.54025083780289
